법정동코드,시도명,시군구명,읍면동명,동리명,법정동시군구코드,법정동읍면동코드,주소
1144011700,서울특별시,마포구,신정동,,11440,11700,서울특별시 마포구 신정동
1144011800,서울특별시,마포구,당인동,,11440,11800,서울특별시 마포구 당인동
1144012000,서울특별시,마포구,서교동,,11440,12000,서울특별시 마포구 서교동
1144012100,서울특별시,마포구,동교동,,11440,12100,서울특별시 마포구 동교동
1144012200,서울특별시,마포구,합정동,,11440,12200,서울특별시 마포구 합정동
1144012300,서울특별시,마포구,망원동,,11440,12300,서울특별시 마포구 망원동
1144012400,서울특별시,마포구,연남동,,11440,12400,서울특별시 마포구 연남동
1144012500,서울특별시,마포구,성산동,,11440,12500,서울특별시 마포구 성산동
1144012600,서울특별시,마포구,중동,,11440,12600,서울특별시 마포구 중동
1144012700,서울특별시,마포구,상암동,,11440,12700,서울특별시 마포구 상암동
1147010100,서울특별시,양천구,신정동,,11470,10100,서울특별시 양천구 신정동
1147010200,서울특별시,양천구,목동,,11470,10200,서울특별시 양천구 목동
1147010300,서울특별시,양천구,신월동,,11470,10300,서울특별시 양천구 신월동
1150010100,서울특별시,강서구,염창동,,11500,10100,서울특별시 강서구 염창동
1150010200,서울특별시,강서구,등촌동,,11500,10200,서울특별시 강서구 등촌동
1150010300,서울특별시,강서구,화곡동,,11500,10300,서울특별시 강서구 화곡동
1150010400,서울특별시,강서구,가양동,,11500,10400,서울특별시 강서구 가양동
1150010500,서울특별시,강서구,마곡동,,11500,10500,서울특별시 강서구 마곡동
1150010600,서울특별시,강서구,내발산동,,11500,10600,서울특별시 강서구 내발산동
1150010700,서울특별시,강서구,외발산동,,11500,10700,서울특별시 강서구 외발산동
1150010800,서울특별시,강서구,공항동,,11500,10800,서울특별시 강서구 공항동
1150010900,서울특별시,강서구,방화동,,11500,10900,서울특별시 강서구 방화동
1150011000,서울특별시,강서구,개화동,,11500,11000,서울특별시 강서구 개화동
1150011100,서울특별시,강서구,과해동,,11500,11100,서울특별시 강서구 과해동
1150011200,서울특별시,강서구,오곡동,,11500,11200,서울특별시 강서구 오곡동
1150011300,서울특별시,강서구,오쇠동,,11500,11300,서울특별시 강서구 오쇠동
1153010100,서울특별시,구로구,신도림동,,11530,10100,서울특별시 구로구 신도림동
1153010200,서울특별시,구로구,구로동,,11530,10200,서울특별시 구로구 구로동
1153010300,서울특별시,구로구,가리봉동,,11530,10300,서울특별시 구로구 가리봉동
1153010600,서울특별시,구로구,고척동,,11530,10600,서울특별시 구로구 고척동
1153010700,서울특별시,구로구,개봉동,,11530,10700,서울특별시 구로구 개봉동
1153010800,서울특별시,구로구,오류동,,11530,10800,서울특별시 구로구 오류동
1153010900,서울특별시,구로구,궁동,,11530,10900,서울특별시 구로구 궁동
1153011000,서울특별시,구로구,온수동,,11530,11000,서울특별시 구로구 온수동
1153011100,서울특별시,구로구,천왕동,,11530,11100,서울특별시 구로구 천왕동
1153011200,서울특별시,구로구,항동,,11530,11200,서울특별시 구로구 항동
1154510100,서울특별시,금천구,가산동,,11545,10100,서울특별시 금천구 가산동
1154510200,서울특별시,금천구,독산동,,11545,10200,서울특별시 금천구 독산동
1154510300,서울특별시,금천구,시흥동,,11545,10300,서울특별시 금천구 시흥동
1156010100,서울특별시,영등포구,영등포동,,11560,10100,서울특별시 영등포구 영등포동
1156010200,서울특별시,영등포구,영등포동1가,,11560,10200,서울특별시 영등포구 영등포동1가
1156010300,서울특별시,영등포구,영등포동2가,,11560,10300,서울특별시 영등포구 영등포동2가
1156010400,서울특별시,영등포구,영등포동3가,,11560,10400,서울특별시 영등포구 영등포동3가
1156010500,서울특별시,영등포구,영등포동4가,,11560,10500,서울특별시 영등포구 영등포동4가
1156010600,서울특별시,영등포구,영등포동5가,,11560,10600,서울특별시 영등포구 영등포동5가
1156010700,서울특별시,영등포구,영등포동6가,,11560,10700,서울특별시 영등포구 영등포동6가
1156010800,서울특별시,영등포구,영등포동7가,,11560,10800,서울특별시 영등포구 영등포동7가
1156010900,서울특별시,영등포구,영등포동8가,,11560,10900,서울특별시 영등포구 영등포동8가
1156011000,서울특별시,영등포구,여의도동,,11560,11000,서울특별시 영등포구 여의도동
1156011100,서울특별시,영등포구,당산동1가,,11560,11100,서울특별시 영등포구 당산동1가
1156011200,서울특별시,영등포구,당산동2가,,11560,11200,서울특별시 영등포구 당산동2가
1156011300,서울특별시,영등포구,당산동3가,,11560,11300,서울특별시 영등포구 당산동3가
1156011400,서울특별시,영등포구,당산동4가,,11560,11400,서울특별시 영등포구 당산동4가
1156011500,서울특별시,영등포구,당산동5가,,11560,11500,서울특별시 영등포구 당산동5가
1156011600,서울특별시,영등포구,당산동6가,,11560,11600,서울특별시 영등포구 당산동6가
1156011700,서울특별시,영등포구,당산동,,11560,11700,서울특별시 영등포구 당산동
1156011800,서울특별시,영등포구,도림동,,11560,11800,서울특별시 영등포구 도림동
1156011900,서울특별시,영등포구,문래동1가,,11560,11900,서울특별시 영등포구 문래동1가
1156012000,서울특별시,영등포구,문래동2가,,11560,12000,서울특별시 영등포구 문래동2가
1156012100,서울특별시,영등포구,문래동3가,,11560,12100,서울특별시 영등포구 문래동3가
1156012200,서울특별시,영등포구,문래동4가,,11560,12200,서울특별시 영등포구 문래동4가
1156012300,서울특별시,영등포구,문래동5가,,11560,12300,서울특별시 영등포구 문래동5가
1156012400,서울특별시,영등포구,문래동6가,,11560,12400,서울특별시 영등포구 문래동6가
1156012500,서울특별시,영등포구,양평동1가,,11560,12500,서울특별시 영등포구 양평동1가
1156012600,서울특별시,영등포구,양평동2가,,11560,12600,서울특별시 영등포구 양평동2가
1156012700,서울특별시,영등포구,양평동3가,,11560,12700,서울특별시 영등포구 양평동3가
1156012800,서울특별시,영등포구,양평동4가,,11560,12800,서울특별시 영등포구 양평동4가
1156012900,서울특별시,영등포구,양평동5가,,11560,12900,서울특별시 영등포구 양평동5가
1156013000,서울특별시,영등포구,양평동6가,,11560,13000,서울특별시 영등포구 양평동6가
1156013100,서울특별시,영등포구,양화동,,11560,13100,서울특별시 영등포구 양화동
1156013200,서울특별시,영등포구,신길동,,11560,13200,서울특별시 영등포구 신길동
1156013300,서울특별시,영등포구,대림동,,11560,13300,서울특별시 영등포구 대림동
1156013400,서울특별시,영등포구,양평동,,11560,13400,서울특별시 영등포구 양평동
1159010100,서울특별시,동작구,노량진동,,11590,10100,서울특별시 동작구 노량진동
1159010200,서울특별시,동작구,상도동,,11590,10200,서울특별시 동작구 상도동
1159010300,서울특별시,동작구,상도1동,,11590,10300,서울특별시 동작구 상도1동
1159010400,서울특별시,동작구,본동,,11590,10400,서울특별시 동작구 본동
1159010500,서울특별시,동작구,흑석동,,11590,10500,서울특별시 동작구 흑석동
1159010600,서울특별시,동작구,동작동,,11590,10600,서울특별시 동작구 동작동
1159010700,서울특별시,동작구,사당동,,11590,10700,서울특별시 동작구 사당동
1159010800,서울특별시,동작구,대방동,,11590,10800,서울특별시 동작구 대방동
1159010900,서울특별시,동작구,신대방동,,11590,10900,서울특별시 동작구 신대방동
1162010100,서울특별시,관악구,봉천동,,11620,10100,서울특별시 관악구 봉천동
1162010200,서울특별시,관악구,신림동,,11620,10200,서울특별시 관악구 신림동
1162010300,서울특별시,관악구,남현동,,11620,10300,서울특별시 관악구 남현동
1165010100,서울특별시,서초구,방배동,,11650,10100,서울특별시 서초구 방배동
1165010200,서울특별시,서초구,양재동,,11650,10200,서울특별시 서초구 양재동
1165010300,서울특별시,서초구,우면동,,11650,10300,서울특별시 서초구 우면동
1165010400,서울특별시,서초구,원지동,,11650,10400,서울특별시 서초구 원지동
1165010600,서울특별시,서초구,잠원동,,11650,10600,서울특별시 서초구 잠원동
1165010700,서울특별시,서초구,반포동,,11650,10700,서울특별시 서초구 반포동
1165010800,서울특별시,서초구,서초동,,11650,10800,서울특별시 서초구 서초동
1165010900,서울특별시,서초구,내곡동,,11650,10900,서울특별시 서초구 내곡동
1165011000,서울특별시,서초구,염곡동,,11650,11000,서울특별시 서초구 염곡동
1165011100,서울특별시,서초구,신원동,,11650,11100,서울특별시 서초구 신원동
1168010100,서울특별시,강남구,역삼동,,11680,10100,서울특별시 강남구 역삼동
1168010300,서울특별시,강남구,개포동,,11680,10300,서울특별시 강남구 개포동
1168010400,서울특별시,강남구,청담동,,11680,10400,서울특별시 강남구 청담동
1168010500,서울특별시,강남구,삼성동,,11680,10500,서울특별시 강남구 삼성동
1168010600,서울특별시,강남구,대치동,,11680,10600,서울특별시 강남구 대치동
1168010700,서울특별시,강남구,신사동,,11680,10700,서울특별시 강남구 신사동
1168010800,서울특별시,강남구,논현동,,11680,10800,서울특별시 강남구 논현동
1168011000,서울특별시,강남구,압구정동,,11680,11000,서울특별시 강남구 압구정동
1168011100,서울특별시,강남구,세곡동,,11680,11100,서울특별시 강남구 세곡동
1168011200,서울특별시,강남구,자곡동,,11680,11200,서울특별시 강남구 자곡동
1168011300,서울특별시,강남구,율현동,,11680,11300,서울특별시 강남구 율현동
1168011400,서울특별시,강남구,일원동,,11680,11400,서울특별시 강남구 일원동
1168011500,서울특별시,강남구,수서동,,11680,11500,서울특별시 강남구 수서동
1168011800,서울특별시,강남구,도곡동,,11680,11800,서울특별시 강남구 도곡동
1171010100,서울특별시,송파구,잠실동,,11710,10100,서울특별시 송파구 잠실동
1171010200,서울특별시,송파구,신천동,,11710,10200,서울특별시 송파구 신천동
1171010300,서울특별시,송파구,풍납동,,11710,10300,서울특별시 송파구 풍납동
1171010400,서울특별시,송파구,송파동,,11710,10400,서울특별시 송파구 송파동
1171010500,서울특별시,송파구,석촌동,,11710,10500,서울특별시 송파구 석촌동
1171010600,서울특별시,송파구,삼전동,,11710,10600,서울특별시 송파구 삼전동
1171010700,서울특별시,송파구,가락동,,11710,10700,서울특별시 송파구 가락동
1171010800,서울특별시,송파구,문정동,,11710,10800,서울특별시 송파구 문정동
1171010900,서울특별시,송파구,장지동,,11710,10900,서울특별시 송파구 장지동
1171011100,서울특별시,송파구,방이동,,11710,11100,서울특별시 송파구 방이동
1171011200,서울특별시,송파구,오금동,,11710,11200,서울특별시 송파구 오금동
1171011300,서울특별시,송파구,거여동,,11710,11300,서울특별시 송파구 거여동
